user_id,day,item_type,rank,song_name,artist_name,item_uri,popularity,simulated_feedback
user_study_participant_4,2,Recommended,9,stubborn love,the lumineers,simulated_uri:5531983039616966448,0,0.0
user_study_participant_4,2,Recommended,10,she is a woman,jimmy cliff,simulated_uri:-6732375448982421043,3,1.0
user_study_participant_5,2,Listened,1,the arms of the one who loves you,xscape,simulated_uri:5487151692524909994,39,
user_study_participant_5,2,Listened,2,what i've got in mind,billie jo spears,simulated_uri:1461648919654899130,70,
user_study_participant_5,2,Listened,3,wonderful,ja rule,simulated_uri:8928448586268111266,84,
user_study_participant_5,2,Listened,4,spasm,meshuggah,simulated_uri:9197647149791253963,49,
user_study_participant_5,2,Listened,5,boogie woogie woman,b.b. king,simulated_uri:3208953049717285885,83,
user_study_participant_5,2,Listened,6,the klan,gil scott-heron,simulated_uri:-8551600541374824280,96,
user_study_participant_5,2,Listened,7,i've got a crush on you,steve tyrell,simulated_uri:3756733671423562347,72,
user_study_participant_5,2,Listened,8,outcast,shinedown,simulated_uri:6329736970287473247,72,
user_study_participant_5,2,Listened,9,can i touch you there,leon ware,simulated_uri:-5540293201262821724,53,
user_study_participant_5,2,Listened,10,puppy tail,demarco,simulated_uri:3828267529739852700,77,
user_study_participant_5,2,Recommended,1,needed me,rihanna,simulated_uri:-701825935230306183,0,0.0
user_study_participant_5,2,Recommended,2,key to my heart,the emotions,simulated_uri:-5690432180150214071,0,1.0
user_study_participant_5,2,Recommended,3,surfin' bird,the trashmen,simulated_uri:-2049907475554130118,9,0.0
user_study_participant_5,2,Recommended,4,teenage lament '74,alice cooper,simulated_uri:-5541773705212611389,0,0.0
user_study_participant_5,2,Recommended,5,wreck,gentle giant,simulated_uri:-4047781589989105841,0,1.0
user_study_participant_5,2,Recommended,6,crazy arms,ray price,simulated_uri:1926750491619692982,1,0.0
user_study_participant_5,2,Recommended,7,peaceful,helen reddy,simulated_uri:4546637937102101408,1,1.0
user_study_participant_5,2,Recommended,8,fade out,rival sons,simulated_uri:1092650194534860966,0,0.0
user_study_participant_5,2,Recommended,9,tu bol na bol,asha bhosle,simulated_uri:-3973364832712730577,16,1.0
user_study_participant_5,2,Recommended,10,golden wings (instrumental),gabriel garzón-montano,simulated_uri:-1947419675486588733,2,0.0
user_study_participant_6,2,Listened,1,fuck feelings,olivia o'brien,simulated_uri:319850797095956444,59,
user_study_participant_6,2,Listened,2,the big day,chance the rapper,simulated_uri:6082809083793562699,55,
user_study_participant_6,2,Listened,3,we are the storm,the dillinger escape plan,simulated_uri:5985907258629161652,19,
user_study_participant_6,2,Listened,4,johnny law,slightly stoopid,simulated_uri:3948833091797111549,80,
user_study_participant_6,2,Listened,5,sound of your memory,lukas nelson and promise of the real,simulated_uri:2596154536027688809,92,
user_study_participant_6,2,Listened,6,ain't got nobody,grand funk railroad,simulated_uri:1636885283933639633,48,
user_study_participant_6,2,Listened,7,nurse rozetta,alice cooper,simulated_uri:-9083872965669406745,60,
user_study_participant_6,2,Listened,8,ramblin' boy,tom paxton,simulated_uri:-1776520473507691739,43,
user_study_participant_6,2,Listened,9,things change,tim mcgraw,simulated_uri:5481103042474736347,58,
user_study_participant_6,2,Listened,10,doubt,twenty one pilots,simulated_uri:3236356361610302639,52,
user_study_participant_6,2,Recommended,1,chance,kenny kirkland,simulated_uri:-5921450718226148994,0,0.0
user_study_participant_6,2,Recommended,2,winter wonderland,george strait,simulated_uri:2458469140065676633,3,0.0
user_study_participant_6,2,Recommended,3,three and nine,roxy music,simulated_uri:-9213915064656835951,0,0.0
user_study_participant_6,2,Recommended,4,love plus one,haircut 100,simulated_uri:-5889527882890525043,2,0.0
user_study_participant_6,2,Recommended,5,como en cámara lenta (en vivo),mime 871,simulated_uri:2819499141771934955,3,0.0
user_study_participant_6,2,Recommended,6,black history month,death from above 1979,simulated_uri:-3306494787436758412,0,0.0
user_study_participant_6,2,Recommended,7,fearless,the neville brothers,simulated_uri:-7157236887081719916,44,1.0
user_study_participant_6,2,Recommended,8,oh baby mine (i get so lonely),the statler brothers,simulated_uri:-8429597626020155424,0,0.0
user_study_participant_6,2,Recommended,9,escape,pete rock & c.l. smooth,simulated_uri:6008176902319308194,0,0.0
user_study_participant_6,2,Recommended,10,mommy can i go out and kill tonight,misfits,simulated_uri:7899833906814439408,0,1.0
user_study_participant_7,2,Listened,1,sharing you,bobby vee,simulated_uri:1869018051994227020,100,
user_study_participant_7,2,Listened,2,"out, damn light",sofa surfers,simulated_uri:8312004825290480084,31,
user_study_participant_7,2,Listened,3,they ask me,j-kwon,simulated_uri:-5833475372663394982,92,
user_study_participant_7,2,Listened,4,big log,robert plant,simulated_uri:-2161283878695592773,89,
user_study_participant_7,2,Listened,5,bargain of a century,"albert hammond, jr.",simulated_uri:-2686842958656860706,86,
user_study_participant_7,2,Listened,6,too late now,wes montgomery trio,simulated_uri:-5615338034570571000,84,
user_study_participant_7,2,Listened,7,if only your eyes could lie,earl thomas conley,simulated_uri:-4241524522568270994,95,
user_study_participant_7,2,Listened,8,woman's got soul,the impressions,simulated_uri:-6463379398068109990,44,
user_study_participant_7,2,Listened,9,turn back time,jonathan fritzén,simulated_uri:-8627273808908362860,88,
user_study_participant_7,2,Listened,10,metropolis,the church,simulated_uri:4880271494973033459,78,
user_study_participant_7,2,Recommended,1,nothin' for nothin',cinderella,simulated_uri:2935231284143979426,0,0.0
user_study_participant_7,2,Recommended,2,sleeping by her side,john mayall,simulated_uri:8453080937594644765,1,0.0
user_study_participant_7,2,Recommended,3,tryin' to get over you,vince gill,simulated_uri:-6849793021326191188,0,0.0
user_study_participant_7,2,Recommended,4,restless sinner,black rebel motorcycle club,simulated_uri:-4919735793503107080,2,0.0
user_study_participant_7,2,Recommended,5,fever,madonna,simulated_uri:3810871872083116143,0,0.0
user_study_participant_7,2,Recommended,6,superstar,joe cocker,simulated_uri:-214554638988810840,1,0.0
user_study_participant_7,2,Recommended,7,johnny's got a gun,dead moon,simulated_uri:-7573399784320079203,0,0.0
user_study_participant_7,2,Recommended,8,spring affair,donna summer,simulated_uri:-78525447770851659,0,0.0
user_study_participant_7,2,Recommended,9,jah live,luciano,simulated_uri:-2850241858643908126,0,1.0
user_study_participant_7,2,Recommended,10,day for the dead,zac brown band,simulated_uri:7832242734411790803,16,0.0
user_study_participant_8,2,Listened,1,russian roulette,rihanna,simulated_uri:-2589921957734658332,60,
user_study_participant_8,2,Listened,2,two teardrops,steve wariner,simulated_uri:2636321792368467248,59,
user_study_participant_8,2,Listened,3,sometimes i cry,chris stapleton,simulated_uri:6581996339210793893,97,
user_study_participant_8,2,Listened,4,time for us,little river band,simulated_uri:-7318188917337448385,61,
user_study_participant_8,2,Listened,5,as long as i live,jackie wilson,simulated_uri:-6640844456694688431,30,
user_study_participant_8,2,Listened,6,you hit the spot,sarah vaughan,simulated_uri:1719518164433824227,29,
user_study_participant_8,2,Listened,7,sunrise,hoyt axton,simulated_uri:8071097688224850869,56,
user_study_participant_8,2,Listened,8,black is beautiful,chronixx,simulated_uri:-1719326808304468540,71,
user_study_participant_8,2,Listened,9,goodnight song,tears for fears,simulated_uri:7661072086788683941,80,
user_study_participant_8,2,Listened,10,at the first fall of snow,hank williams,simulated_uri:7454592666311715325,62,
user_study_participant_8,2,Recommended,1,crying in the shadows,gary moore,simulated_uri:-5096540577352845683,0,0.0
user_study_participant_8,2,Recommended,2,don't ever leave me,keith jarrett,simulated_uri:-1320070483314016466,0,0.0
user_study_participant_8,2,Recommended,3,johnny's got a gun,dead moon,simulated_uri:-7573399784320079203,0,0.0
user_study_participant_8,2,Recommended,4,greedy dog,israel vibration,simulated_uri:-475444715125818298,20,0.0
user_study_participant_8,2,Recommended,5,therapy,khalid,simulated_uri:-78309666764481588,0,0.0
user_study_participant_8,2,Recommended,6,lies,the rolling stones,simulated_uri:2342181684354597565,0,1.0
user_study_participant_8,2,Recommended,7,i'll be your mirror,the velvet underground,simulated_uri:-4957919075180320417,0,0.0
user_study_participant_8,2,Recommended,8,a fine romance,ella fitzgerald,simulated_uri:-6920698061957475924,2,1.0
user_study_participant_8,2,Recommended,9,your heart belongs to me,the supremes,simulated_uri:-6458644854385273214,0,0.0
user_study_participant_8,2,Recommended,10,staying up,the neighbourhood,simulated_uri:-2242587109597917010,2,0.0
user_study_participant_9,2,Listened,1,trap hop,waka flocka flame,simulated_uri:7566804814460552083,64,
user_study_participant_9,2,Listened,2,i found you,soja,simulated_uri:-2838448907894469497,30,
user_study_participant_9,2,Listened,3,bitches,mitchell tenpenny,simulated_uri:716979293547413582,61,
user_study_participant_9,2,Listened,4,promised land,majek fashek,simulated_uri:-3987191524578913003,64,
user_study_participant_9,2,Listened,5,the man,the killers,simulated_uri:-2024835349112397996,62,
user_study_participant_9,2,Listened,6,hello africa,garnett silk,simulated_uri:-458718183879699310,85,
user_study_participant_9,2,Listened,7,iron man,black sabbath,simulated_uri:-66027030567359637,75,
user_study_participant_9,2,Listened,8,swing spring,miles davis,simulated_uri:-2249955672413130368,60,
user_study_participant_9,2,Listened,9,get your roll on,big tymers,simulated_uri:-4253505850486022944,92,
user_study_participant_9,2,Listened,10,what if,creed,simulated_uri:6939247246237138684,32,
user_study_participant_9,2,Recommended,1,watch what happens,tony bennett,simulated_uri:3973879723840092973,0,0.0
user_study_participant_9,2,Recommended,2,closer,six60,simulated_uri:-1439350791331009341,5,0.0
user_study_participant_9,2,Recommended,3,the feel good drag,anberlin,simulated_uri:-7631294408084837543,0,0.0
user_study_participant_9,2,Recommended,4,more human than human,white zombie,simulated_uri:-7863367816330265724,0,1.0
user_study_participant_9,2,Recommended,5,there must be something about me that she loves,the oak ridge boys,simulated_uri:5744274898701911510,2,1.0
user_study_participant_9,2,Recommended,6,i will come to you,hanson,simulated_uri:5978076589807327798,0,0.0
user_study_participant_9,2,Recommended,7,black history month,death from above 1979,simulated_uri:-3306494787436758412,0,0.0
user_study_participant_9,2,Recommended,8,tourette's,nirvana,simulated_uri:-4649892424331718797,5,0.0
user_study_participant_9,2,Recommended,9,take the power back,rage against the machine,simulated_uri:-609947016333362844,1,0.0
user_study_participant_9,2,Recommended,10,where eagles dare,misfits,simulated_uri:7654334906550222139,0,0.0
user_study_participant_10,2,Listened,1,living dead girl,rob zombie,simulated_uri:7911222994736386448,59,
user_study_participant_10,2,Listened,2,life song,the black angels,simulated_uri:-4767050200676857949,69,
user_study_participant_10,2,Listened,3,miracle,paramore,simulated_uri:-4147136469090984875,89,
user_study_participant_10,2,Listened,4,i'm not afraid to die,gillian welch,simulated_uri:-4897284357910378283,57,
user_study_participant_10,2,Listened,5,we are the same,jonny lang,simulated_uri:-9131840409169907822,48,
user_study_participant_10,2,Listened,6,joker hysterical face,the fall,simulated_uri:-6120892132756632474,43,
user_study_participant_10,2,Listened,7,how are you true,cage the elephant,simulated_uri:7184061466546874587,81,
user_study_participant_10,2,Listened,8,an owl song,canned heat,simulated_uri:3891189952046188518,67,
user_study_participant_10,2,Listened,9,sweet love,najee,simulated_uri:6235461078349042128,53,
user_study_participant_10,2,Listened,10,take a lick,akinyele,simulated_uri:-4036084268235988732,84,
user_study_participant_10,2,Recommended,1,another's lifetime,steppenwolf,simulated_uri:-1413243201704403496,0,1.0
user_study_participant_10,2,Recommended,2,savia,soen,simulated_uri:-4100029350332962244,7,1.0
user_study_participant_10,2,Recommended,3,it won't stop,typical cats,simulated_uri:-7716342053876247001,4,1.0
user_study_participant_10,2,Recommended,4,high school musical,high school musical cast,simulated_uri:-615546439388397630,1,0.0
user_study_participant_10,2,Recommended,5,black history month,death from above 1979,simulated_uri:-3306494787436758412,0,0.0
user_study_participant_10,2,Recommended,6,forever,john michael montgomery,simulated_uri:9153069157195528666,0,0.0
user_study_participant_10,2,Recommended,7,hold on to god,dwight yoakam,simulated_uri:4200562260997370250,1,0.0
user_study_participant_10,2,Recommended,8,gotta serve somebody (with lacy j. dalton),david allan coe,simulated_uri:-5956534735681584966,0,0.0
user_study_participant_10,2,Recommended,9,crossover,epmd,simulated_uri:3503562749677524754,0,0.0
user_study_participant_10,2,Recommended,10,i beg of you,the allman brothers band,simulated_uri:675883891608553768,0,0.0
user_study_participant_1,3,Listened,1,so good after midnight,climax blues band,simulated_uri:2132437909361900623,93,
user_study_participant_1,3,Listened,2,four,miles davis quartet,simulated_uri:-455408025986674767,98,
user_study_participant_1,3,Listened,3,a song for while i'm away,thin lizzy,simulated_uri:574420010701574145,35,
user_study_participant_1,3,Listened,4,lookin' for a home,al kooper,simulated_uri:7316111425643800928,82,
user_study_participant_1,3,Listened,5,anything you can spare,george strait,simulated_uri:-6103618384062380184,87,
user_study_participant_1,3,Listened,6,alwayz into somethin',n.w.a.,simulated_uri:9001933036279371296,30,
user_study_participant_1,3,Listened,7,ghetto music,boogie down productions,simulated_uri:-2904467346040003499,86,
user_study_participant_1,3,Listened,8,(back to the) heartbreak kid,restless heart,simulated_uri:6357287877686073015,99,
user_study_participant_1,3,Listened,9,philly,spyro gyra,simulated_uri:-2886132478835621202,78,
user_study_participant_1,3,Listened,10,armistice day,paul simon,simulated_uri:409165057411485685,61,
user_study_participant_1,3,Recommended,1,"horses (with pnb rock, kodak black & a boogie wit da hoodie)",pnb rock,simulated_uri:9108161733985408841,0,0.0
user_study_participant_1,3,Recommended,2,lucky man,mark chesnutt,simulated_uri:1789399326808077876,2,0.0
user_study_participant_1,3,Recommended,3,astronaut's nightmare,nektar,simulated_uri:9091429263569221137,0,0.0
user_study_participant_1,3,Recommended,4,nothing matters but you,the everly brothers,simulated_uri:6496385680876241376,1,0.0
user_study_participant_1,3,Recommended,5,i don't want to be a hero,johnny hates jazz,simulated_uri:-9038689591520492303,2,0.0
user_study_participant_1,3,Recommended,6,love hurts (feat. travis scott),playboi carti,simulated_uri:3273669254502437172,5,0.0
user_study_participant_1,3,Recommended,7,in your room,depeche mode,simulated_uri:4378825165612086109,0,0.0
user_study_participant_1,3,Recommended,8,three times a lady,kenny rogers,simulated_uri:-3834783306545437354,0,0.0
user_study_participant_1,3,Recommended,9,walk away renée,jimmy lafave,simulated_uri:-8197073783578550750,0,0.0
user_study_participant_1,3,Recommended,10,one hundred sleepless nights,pierce the veil,simulated_uri:956105565726672135,7,0.0
user_study_participant_2,3,Listened,1,longing for,jah cure,simulated_uri:-4736548322076561003,66,
user_study_participant_2,3,Listened,2,black out days,phantogram,simulated_uri:-7802587846146267881,65,
user_study_participant_2,3,Listened,3,joy and pain,count basic,simulated_uri:1366484187847274714,86,
user_study_participant_2,3,Listened,4,you're gonna need somebody on your bond,donovan,simulated_uri:2103193380333452117,44,
user_study_participant_2,3,Listened,5,waterfall,shakatak,simulated_uri:-3890058788636910600,20,
user_study_participant_2,3,Listened,6,tonight,iggy pop,simulated_uri:-4430218164558564558,90,
user_study_participant_2,3,Listened,7,you and i,glenn miller,simulated_uri:966315525935133385,71,
user_study_participant_2,3,Listened,8,wasted years,iron maiden,simulated_uri:448671503633158116,52,
user_study_participant_2,3,Listened,9,change of ideas,bad religion,simulated_uri:-2876260034306759075,69,
user_study_participant_2,3,Listened,10,the last in line,dio,simulated_uri:2767429386614849241,99,
user_study_participant_2,3,Recommended,1,lies,the rolling stones,simulated_uri:2342181684354597565,0,0.0
user_study_participant_2,3,Recommended,2,but not like you,the platters,simulated_uri:-719809129544590367,0,0.0
user_study_participant_2,3,Recommended,3,use your heart,swv,simulated_uri:-4831610292351828665,0,0.0
user_study_participant_2,3,Recommended,4,replica,fear factory,simulated_uri:2648667655249902948,0,0.0
user_study_participant_2,3,Recommended,5,damaged goods,gang of four,simulated_uri:-4590335117476992032,0,0.0
user_study_participant_2,3,Recommended,6,shangri-la,the lettermen,simulated_uri:7000926699049010862,0,0.0
user_study_participant_2,3,Recommended,7,riser,dierks bentley,simulated_uri:1867843871504336629,0,0.0
user_study_participant_2,3,Recommended,8,forever again,gene watson,simulated_uri:-4908544696731675650,0,0.0
user_study_participant_2,3,Recommended,9,the walls of a prison,johnny cash,simulated_uri:-7538584858645264511,24,1.0
user_study_participant_2,3,Recommended,10,one world (not three),pato banton,simulated_uri:-7583076585236764933,0,1.0
user_study_participant_3,3,Listened,1,lovegame,lady gaga,simulated_uri:-3535741343434500819,65,
user_study_participant_3,3,Listened,2,i be u be,high valley,simulated_uri:-3956604364355975845,93,
user_study_participant_3,3,Listened,3,just you and me,the birthday party,simulated_uri:-5558777132395851574,49,
user_study_participant_3,3,Listened,4,play something sweet,levon helm,simulated_uri:-4800144609489381833,62,
user_study_participant_3,3,Listened,5,foolin' around,waylon jennings,simulated_uri:-6458791635415149988,67,
user_study_participant_3,3,Listened,6,the stomp,ten years after,simulated_uri:4041421216600606562,57,
user_study_participant_3,3,Listened,7,she is love,parachute,simulated_uri:7463802734707377488,90,
user_study_participant_3,3,Listened,8,the great pretender,sam cooke,simulated_uri:-4067487980968271819,76,
user_study_participant_3,3,Listened,9,he's a tramp,peggy lee,simulated_uri:-866403980920480034,63,
user_study_participant_3,3,Listened,10,this time around,cross canadian ragweed,simulated_uri:-1791400678112805706,99,
user_study_participant_3,3,Recommended,1,i'm wearing black,granger smith,simulated_uri:4333097031813801862,3,0.0
user_study_participant_3,3,Recommended,2,bodily corrupted,gorguts,simulated_uri:1524260939234221213,0,0.0
user_study_participant_3,3,Recommended,3,and you and i,yes,simulated_uri:-1196084343051135809,2,0.0
user_study_participant_3,3,Recommended,4,hyper-ballad,björk,simulated_uri:1464174085478943978,0,0.0
user_study_participant_3,3,Recommended,5,chance,kenny kirkland,simulated_uri:-5921450718226148994,0,0.0
user_study_participant_3,3,Recommended,6,"7 months, 39 days",hank williams iii,simulated_uri:-967187707605340740,0,0.0
user_study_participant_3,3,Recommended,7,night train,the kills,simulated_uri:2175867421923633776,0,0.0
user_study_participant_3,3,Recommended,8,sunrise,our last night,simulated_uri:-3016817601867327053,26,0.0
user_study_participant_3,3,Recommended,9,it's not my cross to bear,the gregg allman band,simulated_uri:6907471279310611456,0,0.0
user_study_participant_3,3,Recommended,10,ring them bells,bob dylan,simulated_uri:8313868098392122500,0,0.0
user_study_participant_4,3,Listened,1,can't get away from a good time,logan mize,simulated_uri:-9206103288381599312,60,
user_study_participant_4,3,Listened,2,king crown of judah (feat. shyne and ravid kahalani),matisyahu,simulated_uri:-2123908969896497455,85,
user_study_participant_4,3,Listened,3,mr. limousine driver,grand funk railroad,simulated_uri:1069709110922359503,58,
user_study_participant_4,3,Listened,4,all night till day light,jacob miller,simulated_uri:240849081361849074,100,
user_study_participant_4,3,Listened,5,puppet on a string,elvis presley,simulated_uri:-1164895015380899707,91,
user_study_participant_4,3,Listened,6,i'm always on a mountain when i fall,merle haggard,simulated_uri:5266748270003627274,64,
user_study_participant_4,3,Listened,7,the end of heartache,killswitch engage,simulated_uri:8939534726675463693,37,
user_study_participant_4,3,Listened,8,"fun, fun, fun (stereo)",the beach boys,simulated_uri:-8500393307193981985,79,
user_study_participant_4,3,Listened,9,does my ring burn your finger,lee ann womack,simulated_uri:-3011275820975542461,68,
user_study_participant_4,3,Listened,10,on my word of honor,the platters,simulated_uri:-660918790337544544,75,
user_study_participant_4,3,Recommended,1,just for you,aretha franklin,simulated_uri:-1346275483705015949,0,0.0
user_study_participant_4,3,Recommended,2,i'm coming home,elvis presley,simulated_uri:1848200307088512362,0,1.0
user_study_participant_4,3,Recommended,3,sparks of the tempest,kansas,simulated_uri:6797465221282387715,0,0.0
user_study_participant_4,3,Recommended,4,you could be mine,guns n' roses,simulated_uri:3322358420967735895,2,0.0
user_study_participant_4,3,Recommended,5,night time is the right time,the sonics,simulated_uri:-1430519615158770493,0,0.0
user_study_participant_4,3,Recommended,6,ride,twenty one pilots,simulated_uri:2652269076100572080,0,0.0
user_study_participant_4,3,Recommended,7,just my luck,tia ray,simulated_uri:-1654595953034841499,0,0.0
user_study_participant_4,3,Recommended,8,please be patient with me,wilco,simulated_uri:5746336892344454740,0,0.0
user_study_participant_4,3,Recommended,9,money make friend,yellowman,simulated_uri:-6248074780683658022,0,0.0
user_study_participant_4,3,Recommended,10,ain't no more cane,bob dylan,simulated_uri:-1858882105038171549,0,0.0
user_study_participant_5,3,Listened,1,long may you run,the stills-young band,simulated_uri:-3433959941263386252,69,
user_study_participant_5,3,Listened,2,bal shem tov,matisyahu,simulated_uri:-4364892627011935311,49,
user_study_participant_5,3,Listened,3,then he kissed me,the crystals,simulated_uri:4097922886297851091,81,
user_study_participant_5,3,Listened,4,keeper of my heart,bob wills,simulated_uri:-1189353437311950603,24,
user_study_participant_5,3,Listened,5,after the lights go out,ricky van shelton,simulated_uri:6221972585883156181,83,
user_study_participant_5,3,Listened,6,there goes my gun,pixies,simulated_uri:668542398023955701,74,
user_study_participant_5,3,Listened,7,let's call it a day,stonewall jackson,simulated_uri:7636171352016915807,40,
user_study_participant_5,3,Listened,8,new beginning,radio moscow,simulated_uri:-3008110430987447433,93,
user_study_participant_5,3,Listened,9,just a little bit better,herman's hermits,simulated_uri:-2067114652335359361,63,
user_study_participant_5,3,Listened,10,in the dark,reignwolf,simulated_uri:-8444238431500583452,61,
user_study_participant_5,3,Recommended,1,love potion #9,gary lewis & the playboys,simulated_uri:2316560414634817260,0,0.0
user_study_participant_5,3,Recommended,2,i ain't no nice guy,motörhead,simulated_uri:397329244626246591,2,1.0
user_study_participant_5,3,Recommended,3,somebody's gonna love you,lee greenwood,simulated_uri:-3492991913055107721,4,0.0
user_study_participant_5,3,Recommended,4,in the army now 2010,status quo,simulated_uri:-4691134502382673560,8,1.0
user_study_participant_5,3,Recommended,5,three and nine,roxy music,simulated_uri:-9213915064656835951,0,0.0
user_study_participant_5,3,Recommended,6,i just want to love you forever,johnny lee,simulated_uri:-2927872961949947904,5,0.0
user_study_participant_5,3,Recommended,7,crossover,epmd,simulated_uri:3503562749677524754,0,0.0
user_study_participant_5,3,Recommended,8,panic prone,chevelle,simulated_uri:-4735422865552584254,0,0.0
user_study_participant_5,3,Recommended,9,i walk the line,johnny cash,simulated_uri:4244508732351711660,0,0.0
user_study_participant_5,3,Recommended,10,she makes me feel so good,lyle lovett,simulated_uri:3742216495943090878,0,0.0
user_study_participant_6,3,Listened,1,you've really got a hold on me,mickey gilley,simulated_uri:-2298639407704424266,100,
user_study_participant_6,3,Listened,2,gang,swans,simulated_uri:8663233867988209521,62,
user_study_participant_6,3,Listened,3,we must believe in magic,crystal gayle,simulated_uri:6550293231481075419,65,
user_study_participant_6,3,Listened,4,how do you feel?,hank thompson,simulated_uri:4938712411854713255,46,
user_study_participant_6,3,Listened,5,if you pray right (heaven belongs to you),nina simone,simulated_uri:-2521132794512625222,51,
user_study_participant_6,3,Listened,6,a guide for i & i,thievery corporation,simulated_uri:3596453251260620022,77,
user_study_participant_6,3,Listened,7,driftin' way of life,jerry jeff walker,simulated_uri:1059817273445425997,65,
user_study_participant_6,3,Listened,8,play on,luciano,simulated_uri:5967433003592759524,57,
user_study_participant_6,3,Listened,9,i go crazy,will downing,simulated_uri:6887701879217695315,87,
user_study_participant_6,3,Listened,10,private world,new york dolls,simulated_uri:6857213073698088025,98,
user_study_participant_6,3,Recommended,1,but not like you,the platters,simulated_uri:-719809129544590367,0,0.0
user_study_participant_6,3,Recommended,2,that's him over there,nina simone,simulated_uri:-3544292371407198962,0,0.0
user_study_participant_6,3,Recommended,3,spanish harlem,aretha franklin,simulated_uri:3789948836086671893,2,0.0
user_study_participant_6,3,Recommended,4,a place only you can go,needtobreathe,simulated_uri:7463355075074991366,2,0.0
user_study_participant_6,3,Recommended,5,yikes,kanye west,simulated_uri:364559919637870243,3,1.0
user_study_participant_6,3,Recommended,6,no true love,the dixie cups,simulated_uri:3854422745498567417,3,0.0
user_study_participant_6,3,Recommended,7,shanty town (007),musical youth,simulated_uri:4974744341660729931,0,0.0
user_study_participant_6,3,Recommended,8,in the kingdom #19,sonic youth,simulated_uri:7235503600075951196,1,0.0
user_study_participant_6,3,Recommended,9,my heart belongs to daddy,julie london,simulated_uri:-5289535038427533526,0,0.0
user_study_participant_6,3,Recommended,10,oh! sweet nuthin',the velvet underground,simulated_uri:-3818817755208676280,3,0.0
user_study_participant_7,3,Listened,1,mad about you,sting,simulated_uri:5251938982389714041,99,
user_study_participant_7,3,Listened,2,hometown glory,adele,simulated_uri:-5811111982687614939,58,
user_study_participant_7,3,Listened,3,disseshowedo,souls of mischief,simulated_uri:2278204036385584147,98,
user_study_participant_7,3,Listened,4,at last,lou rawls,simulated_uri:-4828437140644380153,76,
user_study_participant_7,3,Listened,5,get behind me,scott walker,simulated_uri:1803260938745508994,80,
user_study_participant_7,3,Listened,6,gin and juice (feat. dat nigga daz),snoop dogg,simulated_uri:1011008450439137652,97,
user_study_participant_7,3,Listened,7,don't forget,the platters,simulated_uri:5539296337441484802,94,
user_study_participant_7,3,Listened,8,take a lick,akinyele,simulated_uri:-4036084268235988732,84,
user_study_participant_7,3,Listened,9,are you in?,incubus,simulated_uri:-9121525926340227938,34,
user_study_participant_7,3,Listened,10,east point,rambutan jam band,simulated_uri:2921203975363722617,67,
user_study_participant_7,3,Recommended,1,please come back home,carl smith,simulated_uri:568232382158644177,0,0.0
user_study_participant_7,3,Recommended,2,cold brains,beck,simulated_uri:-2004256012095544570,1,0.0
user_study_participant_7,3,Recommended,3,back in your head,tegan and sara,simulated_uri:-5702391209803562347,2,0.0
user_study_participant_7,3,Recommended,4,fade out,rival sons,simulated_uri:1092650194534860966,0,0.0
user_study_participant_7,3,Recommended,5,damaged goods,gang of four,simulated_uri:-4590335117476992032,0,0.0
user_study_participant_7,3,Recommended,6,lost inside your love,badfinger,simulated_uri:8782820527079275612,1,0.0
user_study_participant_7,3,Recommended,7,stella by starlight,joe pass,simulated_uri:-144725065733677399,1,0.0
user_study_participant_7,3,Recommended,8,seminole wind,john anderson,simulated_uri:2191866442519307997,1,0.0
user_study_participant_7,3,Recommended,9,art for art's sake,10cc,simulated_uri:-5686616053491533290,0,0.0
user_study_participant_7,3,Recommended,10,crying,don mclean,simulated_uri:5796084028984290050,1,1.0
user_study_participant_8,3,Listened,1,house of love,steel pulse,simulated_uri:4057309165203255454,25,
user_study_participant_8,3,Listened,2,entombed,deftones,simulated_uri:-8488308982672346701,62,
user_study_participant_8,3,Listened,3,wait,the beatles,simulated_uri:5695022245516894861,61,
user_study_participant_8,3,Listened,4,the pressure,a tribe called quest,simulated_uri:-2057210135261044620,56,
user_study_participant_8,3,Listened,5,megatron,nicki minaj,simulated_uri:1337627305010639668,86,
user_study_participant_8,3,Listened,6,rack 'em up,jonny lang,simulated_uri:-703926608370598189,44,
user_study_participant_8,3,Listened,7,all of me,esquivel!,simulated_uri:-1680130332200954481,76,
user_study_participant_8,3,Listened,8,lazy day,us3,simulated_uri:4085421526980659607,51,
user_study_participant_8,3,Listened,9,sheep in wolves clothes,little hurricane,simulated_uri:2004302912845068136,81,
user_study_participant_8,3,Listened,10,little queenie,chuck berry,simulated_uri:-1615212196247104302,91,
user_study_participant_8,3,Recommended,1,romantic rights,death from above 1979,simulated_uri:-7939056117021318894,1,0.0
user_study_participant_8,3,Recommended,2,that's him over there,nina simone,simulated_uri:-3544292371407198962,0,0.0
user_study_participant_8,3,Recommended,3,i'm gonna be warm this winter,connie francis,simulated_uri:1522514040933346928,2,0.0
user_study_participant_8,3,Recommended,4,corner bar,uncle kracker,simulated_uri:-505712843436251866,1,0.0
user_study_participant_8,3,Recommended,5,it’s all over but the shouting,jd mcpherson,simulated_uri:-6002888769683475844,0,0.0
user_study_participant_8,3,Recommended,6,got you on my mind,jean shepard,simulated_uri:-6317013395011091579,0,0.0
user_study_participant_8,3,Recommended,7,hash pipe,weezer,simulated_uri:8149580582418427917,5,0.0
user_study_participant_8,3,Recommended,8,blue to the bone,sweethearts of the rodeo,simulated_uri:-7650023536756539266,0,0.0
